product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_name
cd1bbd26d01414331f6bc26e9577f3a4,60.0,687.0,2.0,7517.0,48.0,34.0,43.0,toys,toys_cd1bbd
06ad93d66e91d09df5ce746906d9658b,52.0,289.0,1.0,3250.0,36.0,10.0,35.0,bed_bath_table,bed_bath_table_06ad93
e951fa511351528e83ebde739f059348,48.0,366.0,5.0,2600.0,20.0,17.0,30.0,garden_tools,garden_tools_e951fa
d5f006788a809ec51caf80f7d438649c,60.0,1437.0,1.0,50.0,16.0,2.0,11.0,fashion_bags_accessories,fashion_bags_accessories_d5f006
8f840e793958e7522d3421524b07ee4b,43.0,60.0,1.0,100.0,16.0,5.0,16.0,stationery,stationery_8f840e
02b824e9f1158bc1005e058c4ea78e8d,56.0,1672.0,2.0,733.0,29.0,7.0,16.0,electronics,electronics_02b824
e3735b32b9df1055b996a9dc680bfe27,38.0,233.0,1.0,100.0,19.0,4.0,11.0,telephony,telephony_e3735b
05bb531648459f3fb15bda0cdbf21322,38.0,587.0,2.0,436.0,22.0,14.0,18.0,perfumery,perfumery_05bb53
7ce1d4b1922136117b48d0c2b64ad165,57.0,1123.0,1.0,50.0,16.0,7.0,12.0,toys,toys_7ce1d4
1629b469d01aadb4f92644039ad17d5c,59.0,776.0,6.0,300.0,17.0,4.0,12.0,telephony,telephony_1629b4
389d38a555287ebf3413ce43392cf007,40.0,945.0,1.0,400.0,16.0,2.0,11.0,fixed_telephony,fixed_telephony_389d38
18e42e8f475cb44f5fd91fa354ba1a76,46.0,772.0,1.0,900.0,17.0,5.0,17.0,musical_instruments,musical_instruments_18e42e
7053ea870121d9f77c255101139dd0e9,43.0,688.0,1.0,2000.0,25.0,15.0,15.0,computers_accessories,computers_accessories_7053ea
c72934d64cbbd011b07ae48e528b35dd,50.0,620.0,5.0,150.0,16.0,10.0,11.0,sports_leisure,sports_leisure_c72934
f977e786f6d634205ef1564541706011,39.0,922.0,1.0,6000.0,95.0,16.0,38.0,toys,toys_f977e7
ef9ac8a095abb122d1f1314abc153e2c,63.0,649.0,4.0,900.0,18.0,32.0,18.0,baby,baby_ef9ac8
396bf7d8b2215de13a3332d2426e2abb,50.0,143.0,1.0,1338.0,22.0,12.0,14.0,health_beauty,health_beauty_396bf7
389e3d8b3dba6f6166e1e0f4e242e11e,54.0,529.0,1.0,6350.0,48.0,24.0,33.0,stationery,stationery_389e3d
8bb55dba670df5f274688829c23e6052,40.0,941.0,1.0,800.0,30.0,20.0,20.0,sports_leisure,sports_leisure_8bb55d
c166691d2e429a2e3ed641e29aaeb7f1,30.0,543.0,3.0,350.0,25.0,25.0,20.0,sports_leisure,sports_leisure_c16669
2307240c5347bb41a709a1ab8e38b5ff,57.0,372.0,4.0,2150.0,28.0,28.0,38.0,auto,auto_230724
ea4cc93c84021f3d58e6afb54300c82a,11.0,214.0,2.0,450.0,30.0,30.0,17.0,housewares,housewares_ea4cc9
174b4bb32fd935b233654b5d48c438d8,59.0,583.0,1.0,500.0,33.0,3.0,23.0,bed_bath_table,bed_bath_table_174b4b
b58353f3c743b266e48dabef728bc0d0,42.0,443.0,5.0,400.0,30.0,16.0,16.0,computers_accessories,computers_accessories_b58353
bff2010b28e8fbcff5a9db9d3fea5ac4,58.0,769.0,6.0,850.0,90.0,20.0,20.0,garden_tools,garden_tools_bff201
8ca3654e07bd7120dd72ccbcba187753,9.0,252.0,1.0,200.0,28.0,5.0,14.0,sports_leisure,sports_leisure_8ca365
892832da5b05b0f54578e1f14f193c22,53.0,270.0,1.0,1000.0,33.0,44.0,19.0,cool_stuff,cool_stuff_892832
7822d1f226e657d5c98ce5a18bd0ad94,42.0,433.0,3.0,200.0,23.0,5.0,14.0,electronics,electronics_7822d1
bff395cb3a536fd2f70b47ac8dbb85ba,60.0,216.0,1.0,150.0,20.0,20.0,20.0,construction_tools_safety,construction_tools_safety_bff395
5f79ee3b64a3af922735487fb06da429,55.0,182.0,2.0,350.0,24.0,7.0,14.0,stationery,stationery_5f79ee
361ecd8e68cab4a2fc502803a9dd790f,59.0,410.0,5.0,250.0,16.0,2.0,11.0,fashion_bags_accessories,fashion_bags_accessories_361ecd
38ca370eb78337543f61175cf96964c0,59.0,929.0,1.0,4100.0,53.0,21.0,36.0,air_conditioning,air_conditioning_38ca37
09ffd5e043f6d44ca166be7f91dab462,58.0,315.0,4.0,800.0,32.0,2.0,20.0,furniture_decor,furniture_decor_09ffd5
4aa3217e8e1d635a7da3e1f69c79ec09,46.0,709.0,3.0,1400.0,50.0,30.0,30.0,furniture_decor,furniture_decor_4aa321
ff8e9a180c931adab01ed6b3c44edc25,39.0,388.0,3.0,4200.0,23.0,13.0,23.0,garden_tools,garden_tools_ff8e9a
ff10c736ab3996711b7bf8eebaa6f474,54.0,676.0,2.0,150.0,17.0,8.0,14.0,telephony,telephony_ff10c7
f7e5d21b19afd9b7b543e68501ceef6b,22.0,488.0,2.0,300.0,38.0,19.0,22.0,health_beauty,health_beauty_f7e5d2
1514ddb0f4a5afc8d24104e89c714403,54.0,282.0,1.0,200.0,16.0,2.0,11.0,pet_shop,pet_shop_1514dd
9c4c75ab1ce7a32a6dab72d863cad23d,63.0,314.0,1.0,1200.0,40.0,5.0,30.0,furniture_decor,furniture_decor_9c4c75
d5b0a56754200d402145e8527baed7d1,52.0,739.0,1.0,1500.0,32.0,30.0,24.0,housewares,housewares_d5b0a5
594381e7d3cde69f13070b6ededd9e46,59.0,492.0,2.0,750.0,35.0,10.0,35.0,auto,auto_594381
0df37da38a30a713453b03053d60d3f7,53.0,1105.0,1.0,2800.0,28.0,23.0,23.0,sports_leisure,sports_leisure_0df37d
44774af511346f08083720dbba61ade0,25.0,599.0,5.0,1250.0,30.0,30.0,30.0,fashion_bags_accessories,fashion_bags_accessories_44774a
50e1b118f266b655f613f753914c42db,44.0,630.0,1.0,800.0,16.0,20.0,28.0,bed_bath_table,bed_bath_table_50e1b1
62c4a44b3b77e0ccc706446ca23833b1,33.0,325.0,1.0,450.0,32.0,7.0,32.0,cool_stuff,cool_stuff_62c4a4
91c30c59ba5ecdf9df48ab0ea50a6b4e,41.0,961.0,1.0,3276.0,24.0,25.0,24.0,sports_leisure,sports_leisure_91c30c
c971d649c40781eec263978c8b5b192d,59.0,952.0,4.0,500.0,68.0,16.0,32.0,auto,auto_c971d6
ac034106148bc5d510565d4b640f74c2,59.0,679.0,1.0,1250.0,19.0,17.0,22.0,bed_bath_table,bed_bath_table_ac0341
ca8abbdcac2d082a56ff54df35aec76a,27.0,435.0,1.0,3000.0,105.0,15.0,40.0,musical_instruments,musical_instruments_ca8abb
02ce0c74e59d6cf6bc9026601414a9c4,56.0,300.0,1.0,15900.0,40.0,90.0,40.0,office_furniture,office_furniture_02ce0c
f1e2a5604f4589523f0c31f15e3fc6cf,54.0,602.0,2.0,500.0,20.0,7.0,20.0,sports_leisure,sports_leisure_f1e2a5
a7d5ec84c402730a9bf43d5c88f67b59,41.0,189.0,6.0,300.0,16.0,16.0,16.0,watches_gifts,watches_gifts_a7d5ec
4dab5b862124c607243bbaebd2684bcd,49.0,381.0,6.0,150.0,20.0,4.0,15.0,baby,baby_4dab5b
1ad9044807206037c43c93a5d891e016,60.0,695.0,6.0,3900.0,47.0,19.0,23.0,auto,auto_1ad904
2555fdb6a9df9fa378f024937c86d07a,48.0,462.0,1.0,995.0,48.0,8.0,39.0,bed_bath_table,bed_bath_table_2555fd
07a0953e98e93b89605297afa2d62c12,40.0,975.0,6.0,50.0,18.0,18.0,12.0,fashion_bags_accessories,fashion_bags_accessories_07a095
ea922d4a264635e1c479157377deb623,60.0,1066.0,2.0,1800.0,43.0,14.0,12.0,furniture_decor,furniture_decor_ea922d
f0aeff7723abbe804226f96c5b1db7ef,57.0,371.0,4.0,233.0,19.0,6.0,14.0,sports_leisure,sports_leisure_f0aeff
ebd57a2515930960ba32c9a88fa45423,57.0,635.0,4.0,600.0,34.0,23.0,12.0,health_beauty,health_beauty_ebd57a
4cac1a12a6fe9ffba4a9556dbe582e28,46.0,365.0,1.0,200.0,16.0,5.0,20.0,auto,auto_4cac1a
00e437f5e55fc5a62e4ef2f84f41b5fb,52.0,139.0,1.0,550.0,40.0,5.0,30.0,furniture_decor,furniture_decor_00e437
180fa760feb6277fe75df285149fee2b,59.0,272.0,1.0,350.0,25.0,6.0,20.0,books_technical,books_technical_180fa7
47ea90e9a2976bc290c3cdf3b5e0573d,56.0,1792.0,1.0,1600.0,45.0,3.0,37.0,bed_bath_table,bed_bath_table_47ea90
94957e92f3bfe1d1b2330039dc803853,57.0,1030.0,2.0,1000.0,20.0,40.0,20.0,furniture_decor,furniture_decor_94957e
7fd7d089731ec588f65f9c3be9aab4e8,24.0,751.0,1.0,100.0,20.0,2.0,15.0,music,music_7fd7d0
bbb63f6deac726c088568b3f871bb4c4,54.0,1955.0,3.0,4300.0,36.0,31.0,27.0,market_place,market_place_bbb63f
da1dff19d0c764f3526003e9af3f35a2,58.0,580.0,1.0,300.0,16.0,5.0,16.0,sports_leisure,sports_leisure_da1dff
564b94c475df8a4e5b258cf3f3e410d6,51.0,388.0,5.0,400.0,38.0,8.0,19.0,sports_leisure,sports_leisure_564b94
72d2aa9f75bba9d406d4c7170d226c6d,56.0,255.0,3.0,100.0,16.0,3.0,23.0,furniture_decor,furniture_decor_72d2aa
ee80ea0c69b045dea85bfb8efed4bfac,36.0,1109.0,1.0,1900.0,40.0,15.0,40.0,baby,baby_ee80ea
ee339563912cfcc8a006239baba4d8f3,59.0,822.0,3.0,1000.0,27.0,7.0,12.0,construction_tools_construction,construction_tools_construction_ee3395
0981ba54d8ddc68299f7c7a7d23bb2c9,47.0,1006.0,1.0,1150.0,40.0,8.0,32.0,bed_bath_table,bed_bath_table_0981ba
2413f6964f7f31846df61faa3e0518ca,51.0,552.0,1.0,250.0,20.0,8.0,25.0,housewares,housewares_2413f6
f8bf29282300f0f7c655e3caf53f17ce,39.0,636.0,1.0,12150.0,52.0,32.0,36.0,pet_shop,pet_shop_f8bf29
9695cc1865970dfe9b66a5a83e59cfac,54.0,334.0,3.0,2500.0,98.0,8.0,35.0,electronics,electronics_9695cc
aaf821b2000c1b2e28a531d97c405c58,49.0,375.0,6.0,200.0,29.0,7.0,16.0,baby,baby_aaf821
9b4166d38008a4d6c8efd4af05c0a4c1,34.0,646.0,1.0,450.0,28.0,8.0,18.0,furniture_decor,furniture_decor_9b4166
cd9895374edea6a67749d331b0b32070,44.0,1449.0,2.0,250.0,20.0,14.0,16.0,sports_leisure,sports_leisure_cd9895
5f348c2c79eb5d1eea867e7903fce1ee,55.0,765.0,6.0,2900.0,67.0,14.0,28.0,small_appliances,small_appliances_5f348c
7b8d080a490c554b9dfde7ee11cd0957,53.0,1030.0,2.0,450.0,16.0,16.0,16.0,watches_gifts,watches_gifts_7b8d08
0abf3e78cba7361d44b40b471592ad38,38.0,109.0,1.0,100.0,24.0,8.0,16.0,electronics,electronics_0abf3e
cf2f4b488fc5808e6c78366a0b73b4a8,60.0,1296.0,4.0,15100.0,51.0,39.0,35.0,housewares,housewares_cf2f4b
4f5459b07e4a3e0897228ccfe3aa474d,56.0,728.0,5.0,1850.0,20.0,12.0,16.0,housewares,housewares_4f5459
87349b9aa1037e754a70957639f42f4d,49.0,1416.0,1.0,400.0,30.0,10.0,20.0,musical_instruments,musical_instruments_87349b
5a7cd5a522f29bef101933fea87a1a1a,38.0,533.0,4.0,600.0,31.0,12.0,31.0,fashion_bags_accessories,fashion_bags_accessories_5a7cd5
4dddd45aa241530edb5412e8846361fa,57.0,1661.0,1.0,483.0,19.0,12.0,13.0,health_beauty,health_beauty_4dddd4
6aeed4d936d742aa5bd53a63b821a0bf,44.0,422.0,1.0,100.0,16.0,16.0,11.0,computers_accessories,computers_accessories_6aeed4
5b668636d65ddf4e4109c6d8fb13ea56,53.0,568.0,1.0,300.0,25.0,2.0,30.0,books_imported,books_imported_5b6686
f9cce45ac1d0fa42141d4dfb90bc3b14,59.0,1210.0,1.0,300.0,18.0,9.0,14.0,furniture_decor,furniture_decor_f9cce4
59e9e55854bde29f3942510af639b7d1,52.0,816.0,5.0,325.0,18.0,13.0,13.0,auto,auto_59e9e5
49a2fa4ccedbad4f2e7ed4287fce1a6d,59.0,471.0,1.0,1150.0,30.0,5.0,20.0,furniture_decor,furniture_decor_49a2fa
41f447e263110b954a7e52f6052ab5e1,47.0,334.0,2.0,100.0,16.0,4.0,11.0,telephony,telephony_41f447
72b4b2eaeeba10703a63a5f639315366,59.0,893.0,3.0,1800.0,30.0,30.0,30.0,auto,auto_72b4b2
13db47eae724e2848e12b71a617a3a41,34.0,468.0,1.0,425.0,17.0,11.0,14.0,audio,audio_13db47
8931caf4a2050f6d1229b3599b2342c2,25.0,168.0,1.0,150.0,16.0,22.0,24.0,health_beauty,health_beauty_8931ca
8cc110a46bc7b525c9972ce5db52ce78,44.0,252.0,1.0,200.0,16.0,12.0,11.0,christmas_supplies,christmas_supplies_8cc110
aa7cf4b09293dffac3b67cf2fb9730a2,58.0,873.0,1.0,1100.0,27.0,28.0,21.0,housewares,housewares_aa7cf4
a4d8f727f92014da5dd64116af14634c,48.47694876472589,771.4952846232337,2.1889861166939797,1200.0,30.0,12.0,12.0,unknown,unknown_a4d8f7
0f412a384a483933ee154a4ccfb03570,58.0,297.0,2.0,250.0,20.0,15.0,11.0,stationery,stationery_0f412a
07b90e3c7e287977b2e8cd54a98ddb89,45.0,821.0,2.0,500.0,20.0,20.0,20.0,garden_tools,garden_tools_07b90e
94f3ac7deebfcb5862fbb23fff1a2fc0,56.0,1016.0,1.0,150.0,18.0,6.0,12.0,telephony,telephony_94f3ac
4bf444c66409a51339c68e12d0672f6e,43.0,311.0,3.0,400.0,29.0,2.0,11.0,garden_tools,garden_tools_4bf444
6adb0047b5b8c2b523ee463b40e88652,28.0,709.0,1.0,155.0,20.0,14.0,19.0,health_beauty,health_beauty_6adb00
32a70faec5a4c206b582ada5f1e840dc,58.0,540.0,5.0,50.0,17.0,4.0,12.0,telephony,telephony_32a70f
5e5528de114de0ff35f89b2d9f493c7c,57.0,684.0,1.0,1350.0,26.0,31.0,26.0,sports_leisure,sports_leisure_5e5528
4c2065301aac51ff9004422acc07765d,50.0,204.0,1.0,1663.0,36.0,14.0,27.0,garden_tools,garden_tools_4c2065
3234b4f9542a9f6a450e988820390fab,55.0,606.0,1.0,500.0,16.0,10.0,16.0,bed_bath_table,bed_bath_table_3234b4
732c1b4a64547db8a6aa780bba696cea,37.0,119.0,1.0,200.0,25.0,10.0,15.0,housewares,housewares_732c1b
13944d17b257432717fd260e69853140,48.0,203.0,1.0,400.0,35.0,5.0,24.0,bed_bath_table,bed_bath_table_13944d
bc93408e78c053eb887fb66c4453f5c1,21.0,1260.0,2.0,950.0,20.0,3.0,20.0,musical_instruments,musical_instruments_bc9340
4c048153f092e7d523dae06bc7f6becd,43.0,380.0,3.0,445.0,18.0,23.0,18.0,watches_gifts,watches_gifts_4c0481
f71973c922ccaab05514a36a8bc741b8,47.0,482.0,2.0,16100.0,35.0,65.0,44.0,luggage_accessories,luggage_accessories_f71973
179bb56045bec397c52ef3c8183dabb6,56.0,512.0,3.0,300.0,30.0,7.0,30.0,housewares,housewares_179bb5
24fcd474105d95d2002f38f0cacf87ee,48.0,62.0,1.0,700.0,16.0,7.0,11.0,auto,auto_24fcd4
2ff347482b6b06c5f6291bfa94e0045d,55.0,801.0,1.0,100.0,18.0,9.0,12.0,perfumery,perfumery_2ff347
030729544fc3eb6a40981f877e836450,32.0,272.0,4.0,150.0,16.0,6.0,11.0,fashion_bags_accessories,fashion_bags_accessories_030729
236b6ad1fbcdd18244aa773558d42b6d,58.0,762.0,5.0,100.0,24.0,2.0,17.0,auto,auto_236b6a
475936ba8be53c74b3bce95cb665a0b3,43.0,1715.0,1.0,450.0,16.0,16.0,16.0,health_beauty,health_beauty_475936
7e1283a5fded327a53d039a113eb543a,47.0,2127.0,1.0,500.0,46.0,19.0,15.0,furniture_decor,furniture_decor_7e1283
b866fe084d7e99808baee58e21015c31,59.0,475.0,2.0,250.0,16.0,11.0,11.0,watches_gifts,watches_gifts_b866fe
811ea06b526cf16fd375cbabb9b8a99f,58.0,1646.0,5.0,1200.0,16.0,9.0,31.0,auto,auto_811ea0
41e69d7f18786d26805f7067f605e675,54.0,473.0,2.0,8400.0,50.0,25.0,25.0,bed_bath_table,bed_bath_table_41e69d
9f9a54558f0c3453b36512b59a4be85b,19.0,551.0,1.0,1400.0,16.0,2.0,11.0,sports_leisure,sports_leisure_9f9a54
a906f3b15e6e6333b408e9f8c34a6588,50.0,711.0,1.0,150.0,16.0,16.0,16.0,sports_leisure,sports_leisure_a906f3
41587317a0dfddc726a29e86b9527f48,60.0,123.0,1.0,600.0,20.0,11.0,17.0,consoles_games,consoles_games_415873
e294d8786e16a7a67e98e5fd412e2e2e,58.0,617.0,2.0,250.0,16.0,3.0,11.0,sports_leisure,sports_leisure_e294d8
0b1c9f47ac2b26c6bc77bebf7362eb40,60.0,248.0,2.0,200.0,27.0,8.0,14.0,auto,auto_0b1c9f
6cbbcefd974f08f72023c05064d96f27,53.0,517.0,2.0,50.0,16.0,3.0,11.0,sports_leisure,sports_leisure_6cbbce
96ea4f32befa14bd8ab36fd6827a5e3f,45.0,1217.0,2.0,375.0,30.0,9.0,18.0,toys,toys_96ea4f
4f46469cc5558e5021c7051b5c2447d4,56.0,356.0,3.0,500.0,43.0,16.0,27.0,fashion_bags_accessories,fashion_bags_accessories_4f4646
af0a99476d96dcc1a1baa7c0d9ff6b9d,52.0,913.0,3.0,593.0,30.0,13.0,16.0,health_beauty,health_beauty_af0a99
b07701d2414b447f7bf1b9b6a2c76b5d,49.0,933.0,2.0,200.0,22.0,23.0,16.0,cool_stuff,cool_stuff_b07701
c998385f80d7e14537b9290617470bfb,48.0,260.0,1.0,15200.0,53.0,44.0,14.0,air_conditioning,air_conditioning_c99838
defb79b2269c0fa7bad01b2635aff113,40.0,94.0,5.0,450.0,16.0,5.0,20.0,furniture_decor,furniture_decor_defb79
72d68b642dd7c1a360b571d247989e25,60.0,2298.0,4.0,525.0,19.0,11.0,20.0,computers_accessories,computers_accessories_72d68b
ce04dcb7aa96ad49d4933f3d4a9f8eb7,33.0,957.0,2.0,600.0,30.0,30.0,16.0,fashion_male_clothing,fashion_male_clothing_ce04dc
8fadf68a98d539874e3365004f8bb2e7,60.0,315.0,3.0,6100.0,38.0,30.0,28.0,stationery,stationery_8fadf6
b25b4536a479f0a0886c6e4fd7b5c756,62.0,1702.0,1.0,700.0,60.0,11.0,11.0,furniture_decor,furniture_decor_b25b45
52164cc55c69ad6677851b42f5a58396,47.0,608.0,1.0,500.0,21.0,35.0,13.0,pet_shop,pet_shop_52164c
31f064f4591849f05239aa2b228b50ee,57.0,466.0,3.0,650.0,30.0,20.0,30.0,pet_shop,pet_shop_31f064
259119fc5bca4237dc823bd8a92dc25b,59.0,1617.0,1.0,700.0,16.0,16.0,16.0,sports_leisure,sports_leisure_259119
26453af5ca9c133ce6516734c1a6386a,53.0,958.0,1.0,1150.0,18.0,27.0,13.0,furniture_decor,furniture_decor_26453a
96d82426db67af33a8c1dead73fdabc7,55.0,1391.0,4.0,225.0,19.0,8.0,12.0,watches_gifts,watches_gifts_96d824
7b83c11ac78f11bde67542beb12e8163,56.0,670.0,1.0,350.0,29.0,20.0,24.0,health_beauty,health_beauty_7b83c1
7d935f57cbfeccf7e6952dd286c3eba6,56.0,443.0,1.0,300.0,16.0,11.0,11.0,watches_gifts,watches_gifts_7d935f
0d1d4c0ee61f3136062c253eb289a3e7,50.0,817.0,1.0,650.0,28.0,4.0,20.0,books_technical,books_technical_0d1d4c
fbf7215badcb7ebd5b322b71a0733fb8,55.0,4.0,2.0,5534.0,73.0,16.0,45.0,housewares,housewares_fbf721
366fc6db2f1be11fe79d739bc5c69799,56.0,211.0,1.0,195.0,32.0,4.0,23.0,bed_bath_table,bed_bath_table_366fc6
fd9bc1610a48cabefb0ef59453f7ebeb,41.0,280.0,1.0,11400.0,45.0,45.0,45.0,furniture_decor,furniture_decor_fd9bc1
618c8ad142ed5727e5381181fda0d7c9,58.0,852.0,2.0,800.0,20.0,20.0,20.0,consoles_games,consoles_games_618c8a
5a2182c5020049f6d25eb1bd9af58a1c,41.0,510.0,3.0,900.0,48.0,16.0,35.0,watches_gifts,watches_gifts_5a2182
5c8892192c5c01005958f878c8251970,52.0,253.0,2.0,311.0,16.0,11.0,12.0,electronics,electronics_5c8892
5ef5431386aa79c61253305b46525fbf,56.0,1792.0,6.0,1100.0,20.0,40.0,13.0,toys,toys_5ef543
e8750c9a319a8eddd30f0abc4646bd75,57.0,563.0,1.0,600.0,16.0,10.0,16.0,bed_bath_table,bed_bath_table_e8750c
7e57cabb28bbc6054ae3de5cfdd57e4f,31.0,580.0,2.0,100.0,16.0,3.0,11.0,telephony,telephony_7e57ca
8cddb7e987edc2597c2ed9ccd321d975,41.0,112.0,2.0,700.0,16.0,16.0,16.0,furniture_decor,furniture_decor_8cddb7
dd6701abf8ccf81f932abdb773d15b15,57.0,1772.0,1.0,500.0,30.0,16.0,20.0,stationery,stationery_dd6701
927b37c91523c5d12a6082746feadd09,60.0,662.0,1.0,798.0,25.0,13.0,23.0,computers_accessories,computers_accessories_927b37
8c81af91a9b96d073ccaf0d3402ec5b2,24.0,1590.0,2.0,400.0,17.0,7.0,15.0,computers_accessories,computers_accessories_8c81af
6dec7460535602c112ecd2f96cf2d617,55.0,393.0,1.0,850.0,16.0,11.0,37.0,computers_accessories,computers_accessories_6dec74
9dc05b7cad3f00567b4bed57c1da1122,45.0,522.0,1.0,400.0,24.0,20.0,19.0,auto,auto_9dc05b
2885ab45425766e3ed00f482e247c336,57.0,1102.0,2.0,1900.0,34.0,40.0,19.0,auto,auto_2885ab
ae7fbf136a49b58f2d38fafb2f3205b8,55.0,614.0,1.0,500.0,16.0,10.0,16.0,bed_bath_table,bed_bath_table_ae7fbf
1f41007b4fd761b2fe56b77b7e0e58be,64.0,473.0,2.0,600.0,80.0,10.0,60.0,furniture_decor,furniture_decor_1f4100
ee4007b2b6a389f76918b093ff7b6523,38.0,427.0,1.0,481.0,19.0,18.0,19.0,sports_leisure,sports_leisure_ee4007
80d26752db9f24b4822df9aed428d3b6,52.0,489.0,1.0,100.0,16.0,10.0,16.0,bed_bath_table,bed_bath_table_80d267
090621b8ea8b2c856067283a91b493e9,60.0,1805.0,1.0,3600.0,25.0,25.0,25.0,health_beauty,health_beauty_090621
c1d48761df449c7ca8b6bd69ac4a522c,51.0,728.0,1.0,500.0,22.0,4.0,26.0,sports_leisure,sports_leisure_c1d487
fbc4b7ed41d3f3152bbe55826d9fec73,49.0,323.0,2.0,530.0,20.0,13.0,16.0,watches_gifts,watches_gifts_fbc4b7
0522015abfd1094949180dee8dacbdf9,57.0,314.0,1.0,400.0,40.0,15.0,40.0,furniture_decor,furniture_decor_052201
a0ab96e461d74537772b84950f26a257,41.0,717.0,1.0,1050.0,18.0,7.0,8.0,air_conditioning,air_conditioning_a0ab96
2373f6870eb01db83a3609a731580320,56.0,1026.0,1.0,300.0,16.0,10.0,12.0,computers_accessories,computers_accessories_2373f6
12cc2ed46e4c9ea184a622881afc1de9,17.0,1196.0,1.0,165.0,16.0,11.0,12.0,pet_shop,pet_shop_12cc2e
a7ac695869dbbe03164408a2f081e0e2,57.0,1462.0,1.0,1017.0,18.0,16.0,16.0,health_beauty,health_beauty_a7ac69
362db8a45afd47d3f54c0f34f7c828bc,16.0,646.0,1.0,800.0,28.0,12.0,18.0,health_beauty,health_beauty_362db8
13b604480efd32bdb45d23fc99a1a1ee,60.0,295.0,1.0,480.0,27.0,8.0,14.0,auto,auto_13b604
ecfe9a892071ef1c94ee53f77e2e063b,44.0,487.0,1.0,2800.0,35.0,6.0,40.0,bed_bath_table,bed_bath_table_ecfe9a
bf53d80c6cb1cbf63ba17e2175d521a5,32.0,1531.0,2.0,600.0,30.0,40.0,50.0,baby,baby_bf53d8
990ddab43ee46a1a76436796f92470d4,42.0,226.0,1.0,573.0,35.0,13.0,11.0,computers_accessories,computers_accessories_990dda
b8e35c1ace7b632cf4b643d6d30e4e08,36.0,425.0,2.0,1200.0,32.0,6.0,28.0,furniture_decor,furniture_decor_b8e35c
d199462b8361a3e047e64595bce5b6ea,49.0,483.0,2.0,550.0,20.0,20.0,20.0,stationery,stationery_d19946
7ba8971d032709efa2bf76c413975d2c,45.0,224.0,1.0,700.0,46.0,10.0,33.0,luggage_accessories,luggage_accessories_7ba897
c896aa5b12fcfbb05d648eab1240f407,47.0,157.0,1.0,450.0,48.0,8.0,14.0,auto,auto_c896aa
d2909bb1200f91eae8737b0baef36afb,27.0,261.0,2.0,990.0,32.0,37.0,18.0,toys,toys_d2909b
33cf505f7d94c2283766b8b1b13ef3cd,52.0,118.0,1.0,900.0,25.0,15.0,20.0,bed_bath_table,bed_bath_table_33cf50
86bddf117876feb2e7ab68191c9b8bb1,46.0,153.0,3.0,50.0,42.0,9.0,25.0,computers_accessories,computers_accessories_86bddf
c35498fbb4358837ae16850f50c3fd22,59.0,973.0,1.0,325.0,19.0,8.0,22.0,telephony,telephony_c35498
68749ef9499d72290629ec3f71596d34,50.0,807.0,1.0,2500.0,48.0,38.0,20.0,sports_leisure,sports_leisure_68749e
4dfb5b21cf54e026b36472ea52d67e6d,48.47694876472589,771.4952846232337,2.1889861166939797,200.0,16.0,2.0,11.0,unknown,unknown_4dfb5b
0812f763c5cf426afacf3538963ac829,49.0,1894.0,4.0,450.0,19.0,7.0,12.0,perfumery,perfumery_0812f7
1fccfee027ea87e93eaa5b05120e9c63,48.47694876472589,771.4952846232337,2.1889861166939797,7000.0,50.0,50.0,50.0,unknown,unknown_1fccfe
9fab8bd1f9c69cf2301b8ad3bec47480,59.0,759.0,6.0,250.0,30.0,11.0,20.0,auto,auto_9fab8b
cfe6e9c01d0bbb5df9a75f0e3286baa9,47.0,224.0,2.0,1200.0,75.0,15.0,50.0,baby,baby_cfe6e9
f62ddccde7e84ddb39d2df03e228e044,48.0,455.0,1.0,300.0,16.0,11.0,11.0,watches_gifts,watches_gifts_f62ddc
620f37abb44d006ced91c81d81db0412,60.0,1796.0,3.0,150.0,17.0,7.0,17.0,construction_tools_safety,construction_tools_safety_620f37
83d2d8172add3b895700b35351e7f05c,52.0,95.0,1.0,700.0,17.0,11.0,11.0,construction_tools_construction,construction_tools_construction_83d2d8
cbc5b9bf8ef22d5d2fdc8aab94b47212,42.0,200.0,2.0,500.0,18.0,14.0,17.0,watches_gifts,watches_gifts_cbc5b9
381f27465b52fd5f9fe3b668e53c1eb7,48.0,84.0,1.0,700.0,16.0,35.0,25.0,small_appliances,small_appliances_381f27
5a5d7d4e7f23de210890506c818d2b8a,48.47694876472589,771.4952846232337,2.1889861166939797,800.0,48.0,40.0,11.0,unknown,unknown_5a5d7d
31624e01ac12f2bfcc363d6abcea278b,56.0,3934.0,4.0,1700.0,25.0,25.0,25.0,sports_leisure,sports_leisure_31624e
11b0cf6be60c190c8485edd39f8f9dd3,41.0,432.0,1.0,151.0,19.0,16.0,16.0,auto,auto_11b0cf
fbc27ebd87bc38f09e41f1d062d116a7,54.0,825.0,6.0,2000.0,30.0,25.0,30.0,auto,auto_fbc27e
536c813a40c7f1e71aad4f9e1a7da2b7,30.0,736.0,1.0,6550.0,53.0,28.0,38.0,toys,toys_536c81
393ea9b030c3a8f7c14958a0b13dfc46,55.0,1050.0,1.0,2100.0,40.0,30.0,20.0,cool_stuff,cool_stuff_393ea9
